name,stars,url,created_at
qunarcorp/bistoury,4087,https://github.com/qunarcorp/bistoury.git,2019-08-01T07:54:25Z
Manabu-GT/ExpandableTextView,4077,https://github.com/Manabu-GT/ExpandableTextView.git,2014-05-17T19:40:15Z
oblac/jodd,4075,https://github.com/oblac/jodd.git,2012-09-07T20:26:48Z
orhanobut/hawk,4072,https://github.com/orhanobut/hawk.git,2015-02-19T22:25:23Z
rubensousa/ViewPagerCards,4069,https://github.com/rubensousa/ViewPagerCards.git,2016-08-20T15:24:12Z
jetty/jetty.project,4068,https://github.com/jetty/jetty.project.git,2011-07-14T01:11:57Z
RipMeApp/ripme,4062,https://github.com/RipMeApp/ripme.git,2017-01-06T17:12:09Z
camunda/camunda,4055,https://github.com/camunda/camunda.git,2016-03-20T03:38:04Z
knowm/XChange,4050,https://github.com/knowm/XChange.git,2012-02-02T10:48:28Z
tronprotocol/java-tron,4047,https://github.com/tronprotocol/java-tron.git,2017-12-26T10:20:38Z
luckybilly/CC,4046,https://github.com/luckybilly/CC.git,2017-11-23T16:26:33Z
Creators-of-Create/Create,4036,https://github.com/Creators-of-Create/Create.git,2019-07-18T08:27:10Z
uber/NullAway,4023,https://github.com/uber/NullAway.git,2017-09-01T17:35:57Z
freeplane/freeplane,4021,https://github.com/freeplane/freeplane.git,2012-09-13T08:55:51Z
xcltapestry/XCL-Charts,4021,https://github.com/xcltapestry/XCL-Charts.git,2014-06-09T15:44:50Z
oldmanpushcart/greys-anatomy,4019,https://github.com/oldmanpushcart/greys-anatomy.git,2012-11-21T19:39:35Z
BoltsFramework/Bolts-Android,4019,https://github.com/BoltsFramework/Bolts-Android.git,2014-01-30T04:58:14Z
jbloch/effective-java-3e-source-code,4015,https://github.com/jbloch/effective-java-3e-source-code.git,2018-08-03T20:48:35Z
awaitility/awaitility,4001,https://github.com/awaitility/awaitility.git,2010-01-22T15:12:52Z
makovkastar/FloatingActionButton,3998,https://github.com/makovkastar/FloatingActionButton.git,2014-07-22T13:29:55Z
NotFound9/interviewGuide,3995,https://github.com/NotFound9/interviewGuide.git,2016-04-20T07:17:09Z
Yalantis/Phoenix,3991,https://github.com/Yalantis/Phoenix.git,2015-01-12T14:11:20Z
lcodecorex/TwinklingRefreshLayout,3990,https://github.com/lcodecorex/TwinklingRefreshLayout.git,2016-03-02T12:11:56Z
JeremyLiao/LiveEventBus,3987,https://github.com/JeremyLiao/LiveEventBus.git,2018-07-11T07:36:59Z
Piasy/BigImageViewer,3987,https://github.com/Piasy/BigImageViewer.git,2016-11-06T09:55:02Z
fishercoder1534/Leetcode,3981,https://github.com/fishercoder1534/Leetcode.git,2016-07-31T05:28:15Z
pingfangushi/screw,3976,https://github.com/pingfangushi/screw.git,2020-06-21T11:37:06Z
qstumn/BadgeView,3972,https://github.com/qstumn/BadgeView.git,2017-02-08T02:01:39Z
mercyblitz/tech-weekly,3971,https://github.com/mercyblitz/tech-weekly.git,2018-12-03T03:10:52Z
rovo89/XposedInstaller,3971,https://github.com/rovo89/XposedInstaller.git,2012-04-02T20:33:05Z
mouredev/hello-java,3967,https://github.com/mouredev/hello-java.git,2025-03-25T11:15:12Z
zzhoujay/RichText,3963,https://github.com/zzhoujay/RichText.git,2015-07-21T09:36:01Z
Dimezis/BlurView,3963,https://github.com/Dimezis/BlurView.git,2016-04-21T16:00:07Z
google/bundletool,3962,https://github.com/google/bundletool.git,2018-05-04T07:24:09Z
shuzijun/leetcode-editor,3960,https://github.com/shuzijun/leetcode-editor.git,2019-03-19T16:32:17Z
kubernetes-client/java,3955,https://github.com/kubernetes-client/java.git,2017-05-08T21:52:58Z
binIoter/GuideView,3954,https://github.com/binIoter/GuideView.git,2016-06-19T08:52:25Z
linyiqun/DataMiningAlgorithm,3951,https://github.com/linyiqun/DataMiningAlgorithm.git,2015-01-11T02:50:28Z
promeG/TinyPinyin,3938,https://github.com/promeG/TinyPinyin.git,2015-09-30T03:24:50Z
JoanZapata/android-iconify,3932,https://github.com/JoanZapata/android-iconify.git,2013-06-12T11:42:01Z
rengwuxian/RxJavaSamples,3924,https://github.com/rengwuxian/RxJavaSamples.git,2016-03-24T13:08:10Z
sofastack/sofa-rpc,3923,https://github.com/sofastack/sofa-rpc.git,2018-04-09T03:32:04Z
VaughnVernon/IDDD_Samples,3921,https://github.com/VaughnVernon/IDDD_Samples.git,2013-04-08T22:12:57Z
amirzaidi/Launcher3,3907,https://github.com/amirzaidi/Launcher3.git,2017-05-30T12:53:32Z
bluelinelabs/Conductor,3901,https://github.com/bluelinelabs/Conductor.git,2016-03-16T18:42:41Z
databricks/learning-spark,3900,https://github.com/databricks/learning-spark.git,2014-06-16T04:47:54Z
shopizer-ecommerce/shopizer,3900,https://github.com/shopizer-ecommerce/shopizer.git,2012-11-21T03:42:39Z
JavaNoober/BackgroundLibrary,3895,https://github.com/JavaNoober/BackgroundLibrary.git,2018-09-09T08:52:45Z
Exrick/xboot,3892,https://github.com/Exrick/xboot.git,2018-04-23T14:44:18Z
alibaba/jstorm,3885,https://github.com/alibaba/jstorm.git,2013-09-03T03:53:16Z
vipulasri/Timeline-View,3882,https://github.com/vipulasri/Timeline-View.git,2015-12-15T14:55:04Z
wendux/DSBridge-Android,3880,https://github.com/wendux/DSBridge-Android.git,2017-01-02T11:58:53Z
react-native-share/react-native-share,3877,https://github.com/react-native-share/react-native-share.git,2015-09-30T02:27:34Z
ZHENFENG13/My-Blog,3877,https://github.com/ZHENFENG13/My-Blog.git,2019-03-04T09:17:00Z
RikkaApps/Sui,3868,https://github.com/RikkaApps/Sui.git,2021-01-03T08:26:16Z
watabou/pixel-dungeon,3860,https://github.com/watabou/pixel-dungeon.git,2014-07-26T17:34:32Z
timehop/sticky-headers-recyclerview,3856,https://github.com/timehop/sticky-headers-recyclerview.git,2014-10-03T01:57:46Z
yacy/yacy_search_server,3854,https://github.com/yacy/yacy_search_server.git,2015-03-22T12:54:20Z
emanuele-f/PCAPdroid,3854,https://github.com/emanuele-f/PCAPdroid.git,2020-01-06T18:11:27Z
yanzhenjie/AndServer,3853,https://github.com/yanzhenjie/AndServer.git,2016-06-14T00:52:52Z
uncle-novel/uncle-novel,3847,https://github.com/uncle-novel/uncle-novel.git,2018-12-11T12:15:30Z
MovingBlocks/Terasology,3845,https://github.com/MovingBlocks/Terasology.git,2011-03-04T03:49:19Z
RoaringBitmap/RoaringBitmap,3845,https://github.com/RoaringBitmap/RoaringBitmap.git,2013-06-17T20:29:23Z
spotbugs/spotbugs,3841,https://github.com/spotbugs/spotbugs.git,2016-11-04T22:18:08Z
MiguelCatalan/MaterialSearchView,3828,https://github.com/MiguelCatalan/MaterialSearchView.git,2015-09-14T17:13:46Z
aurelhubert/ahbottomnavigation,3825,https://github.com/aurelhubert/ahbottomnavigation.git,2016-03-17T12:17:56Z
happydog-intj/CircleProgress,3816,https://github.com/happydog-intj/CircleProgress.git,2014-10-30T16:14:42Z
JCTools/JCTools,3810,https://github.com/JCTools/JCTools.git,2013-11-10T18:04:40Z
sofastack/sofa-jraft,3800,https://github.com/sofastack/sofa-jraft.git,2019-03-04T10:13:43Z
blossom-editor/blossom,3795,https://github.com/blossom-editor/blossom.git,2023-08-07T03:02:17Z
sunfusheng/MarqueeView,3790,https://github.com/sunfusheng/MarqueeView.git,2016-06-01T06:50:46Z
mcxtzhang/SwipeDelMenuLayout,3788,https://github.com/mcxtzhang/SwipeDelMenuLayout.git,2016-08-25T08:10:45Z
yanzhenjie/NoHttp,3786,https://github.com/yanzhenjie/NoHttp.git,2015-07-29T06:11:12Z
tchiotludo/akhq,3783,https://github.com/tchiotludo/akhq.git,2018-09-09T19:35:39Z
rbmonster/learning-note,3783,https://github.com/rbmonster/learning-note.git,2020-06-15T16:47:25Z
zhpanvip/BannerViewPager,3778,https://github.com/zhpanvip/BannerViewPager.git,2017-03-28T09:11:11Z
mpusher/mpush,3774,https://github.com/mpusher/mpush.git,2016-04-28T01:43:19Z
NotHarshhaa/DevOps-Projects,3770,https://github.com/NotHarshhaa/DevOps-Projects.git,2023-08-09T04:19:38Z
apache/kylin,3766,https://github.com/apache/kylin.git,2015-01-03T08:00:05Z
lygttpod/SuperTextView,3765,https://github.com/lygttpod/SuperTextView.git,2016-10-19T04:06:54Z
CameraKit/blurkit-android,3763,https://github.com/CameraKit/blurkit-android.git,2016-11-06T03:14:58Z
Ereza/CustomActivityOnCrash,3762,https://github.com/Ereza/CustomActivityOnCrash.git,2014-07-04T19:46:21Z
helidon-io/helidon,3759,https://github.com/helidon-io/helidon.git,2018-08-27T11:03:52Z
undertow-io/undertow,3746,https://github.com/undertow-io/undertow.git,2012-07-19T00:52:44Z
Atmosphere/atmosphere,3746,https://github.com/Atmosphere/atmosphere.git,2010-06-30T14:26:23Z
jtablesaw/tablesaw,3745,https://github.com/jtablesaw/tablesaw.git,2016-01-01T14:58:28Z
roboguice/roboguice,3744,https://github.com/roboguice/roboguice.git,2012-08-12T20:37:19Z
Netflix/maestro,3742,https://github.com/Netflix/maestro.git,2024-04-17T01:15:56Z
FCL-Team/FoldCraftLauncher,3737,https://github.com/FCL-Team/FoldCraftLauncher.git,2022-10-19T10:12:18Z
portfolio-performance/portfolio,3732,https://github.com/portfolio-performance/portfolio.git,2012-03-24T09:43:08Z
lihangleo2/ShadowLayout,3731,https://github.com/lihangleo2/ShadowLayout.git,2019-07-09T07:17:06Z
andOTP/andOTP,3730,https://github.com/andOTP/andOTP.git,2017-07-05T11:39:52Z
coderbruis/JavaSourceCodeLearning,3730,https://github.com/coderbruis/JavaSourceCodeLearning.git,2020-06-02T13:34:20Z
ethanhua/Skeleton,3724,https://github.com/ethanhua/Skeleton.git,2017-07-30T06:42:39Z
stfalcon-studio/ChatKit,3722,https://github.com/stfalcon-studio/ChatKit.git,2017-02-02T09:37:15Z
HelloWorld521/Java,3714,https://github.com/HelloWorld521/Java.git,2016-12-08T14:01:46Z
willowtreeapps/spruce-android,3712,https://github.com/willowtreeapps/spruce-android.git,2017-02-23T20:34:18Z
DataLinkDC/dinky,3712,https://github.com/DataLinkDC/dinky.git,2021-06-09T07:11:26Z
liuyubobobo/Play-with-Algorithms,3710,https://github.com/liuyubobobo/Play-with-Algorithms.git,2016-07-05T18:16:22Z
grpc-ecosystem/grpc-spring,3706,https://github.com/grpc-ecosystem/grpc-spring.git,2016-12-30T09:06:15Z
OpenHFT/Chronicle-Queue,3706,https://github.com/OpenHFT/Chronicle-Queue.git,2013-06-02T15:11:33Z
ByteLegend/ByteLegend,3706,https://github.com/ByteLegend/ByteLegend.git,2021-02-01T10:11:30Z
ryanhoo/StylishMusicPlayer,3700,https://github.com/ryanhoo/StylishMusicPlayer.git,2016-09-13T14:38:32Z
dromara/liteflow,3698,https://github.com/dromara/liteflow.git,2020-03-25T16:49:22Z
dingjikerbo/Android-BluetoothKit,3695,https://github.com/dingjikerbo/Android-BluetoothKit.git,2015-10-08T09:07:33Z
FasterXML/jackson-databind,3693,https://github.com/FasterXML/jackson-databind.git,2011-12-23T07:17:41Z
IrisShaders/Iris,3692,https://github.com/IrisShaders/Iris.git,2020-10-22T20:21:12Z
microservices-patterns/ftgo-application,3690,https://github.com/microservices-patterns/ftgo-application.git,2017-10-23T04:30:04Z
springdoc/springdoc-openapi,3688,https://github.com/springdoc/springdoc-openapi.git,2019-07-11T23:08:20Z
DependencyTrack/dependency-track,3688,https://github.com/DependencyTrack/dependency-track.git,2013-07-16T19:16:43Z
apache/incubator-heron,3687,https://github.com/apache/incubator-heron.git,2015-09-25T16:09:24Z
1024-lab/smart-admin,3687,https://github.com/1024-lab/smart-admin.git,2019-11-16T02:30:31Z
Mojang/brigadier,3680,https://github.com/Mojang/brigadier.git,2014-09-15T08:48:24Z
linkedin/databus,3678,https://github.com/linkedin/databus.git,2012-12-17T17:49:17Z
networknt/light-4j,3677,https://github.com/networknt/light-4j.git,2016-09-09T22:28:14Z
Haleydu/Cimoc,3675,https://github.com/Haleydu/Cimoc.git,2020-07-09T03:09:02Z
lisawray/groupie,3668,https://github.com/lisawray/groupie.git,2016-09-01T20:59:35Z
yangfuhai/ASimpleCache,3666,https://github.com/yangfuhai/ASimpleCache.git,2013-07-28T13:50:59Z
mbechler/marshalsec,3665,https://github.com/mbechler/marshalsec.git,2017-05-22T11:43:57Z
google/rejoiner,3664,https://github.com/google/rejoiner.git,2017-12-06T19:09:53Z
spring-io/initializr,3659,https://github.com/spring-io/initializr.git,2013-06-07T16:02:22Z
KunMinX/Linkage-RecyclerView,3659,https://github.com/KunMinX/Linkage-RecyclerView.git,2019-04-22T04:39:46Z
dropbox/hackpad,3659,https://github.com/dropbox/hackpad.git,2015-08-14T02:32:17Z
anggrayudi/android-hidden-api,3658,https://github.com/anggrayudi/android-hidden-api.git,2015-09-16T11:58:33Z
apache/tika,3657,https://github.com/apache/tika.git,2009-05-21T02:12:11Z
fyhertz/libstreaming,3656,https://github.com/fyhertz/libstreaming.git,2013-01-30T21:24:47Z
huburt-Hu/NewbieGuide,3645,https://github.com/huburt-Hu/NewbieGuide.git,2017-07-28T06:54:05Z
TNG/ArchUnit,3639,https://github.com/TNG/ArchUnit.git,2017-04-21T08:39:20Z
fabric8io/kubernetes-client,3637,https://github.com/fabric8io/kubernetes-client.git,2015-07-09T15:43:13Z
litesuits/android-common,3630,https://github.com/litesuits/android-common.git,2014-05-29T08:08:00Z
spockframework/spock,3625,https://github.com/spockframework/spock.git,2010-12-12T19:02:34Z
alibaba/Alink,3620,https://github.com/alibaba/Alink.git,2018-09-30T06:36:11Z
PlexPt/chatgpt-java,3619,https://github.com/PlexPt/chatgpt-java.git,2022-12-07T04:55:33Z
dtinit/data-transfer-project,3610,https://github.com/dtinit/data-transfer-project.git,2018-01-04T21:27:57Z
rockerhieu/emojicon,3608,https://github.com/rockerhieu/emojicon.git,2014-01-18T12:32:38Z
hmkcode/Android,3605,https://github.com/hmkcode/Android.git,2013-09-02T16:12:28Z
googlemaps/android-maps-utils,3601,https://github.com/googlemaps/android-maps-utils.git,2013-05-17T00:08:48Z
oasisfeng/island,3600,https://github.com/oasisfeng/island.git,2016-04-23T11:30:18Z
termux/termux-api,3593,https://github.com/termux/termux-api.git,2015-07-03T00:57:59Z
cSploit/android,3592,https://github.com/cSploit/android.git,2014-10-04T05:53:29Z
Nekogram/Nekogram,3591,https://github.com/Nekogram/Nekogram.git,2023-09-10T07:07:51Z
apache/logging-log4j2,3587,https://github.com/apache/logging-log4j2.git,2013-06-12T07:00:19Z
tyrantgit/ExplosionField,3586,https://github.com/tyrantgit/ExplosionField.git,2015-09-23T11:34:50Z
vert-x3/vertx-examples,3584,https://github.com/vert-x3/vertx-examples.git,2015-02-24T17:42:44Z
WVector/AppUpdate,3582,https://github.com/WVector/AppUpdate.git,2017-06-19T09:38:42Z
kikoso/android-stackblur,3582,https://github.com/kikoso/android-stackblur.git,2013-08-15T14:44:32Z
davideas/FlexibleAdapter,3571,https://github.com/davideas/FlexibleAdapter.git,2015-05-02T22:00:43Z
AxonFramework/AxonFramework,3570,https://github.com/AxonFramework/AxonFramework.git,2011-12-02T16:04:42Z
dongjunkun/DropDownMenu,3567,https://github.com/dongjunkun/DropDownMenu.git,2015-06-23T07:43:56Z
LinShunKang/MyPerf4J,3566,https://github.com/LinShunKang/MyPerf4J.git,2018-03-11T09:58:44Z
JakeWharton/ThreeTenABP,3558,https://github.com/JakeWharton/ThreeTenABP.git,2015-07-03T17:35:09Z
code4craft/netty-learning,3554,https://github.com/code4craft/netty-learning.git,2013-09-19T02:24:25Z
bilibili/MagicaSakura,3552,https://github.com/bilibili/MagicaSakura.git,2016-06-23T07:54:59Z
immutables/immutables,3548,https://github.com/immutables/immutables.git,2013-07-07T13:48:23Z
dariuszseweryn/RxAndroidBle,3547,https://github.com/dariuszseweryn/RxAndroidBle.git,2016-02-04T13:42:02Z
Netflix/concurrency-limits,3545,https://github.com/Netflix/concurrency-limits.git,2017-12-11T19:32:41Z
johncarl81/parceler,3538,https://github.com/johncarl81/parceler.git,2013-07-03T02:53:01Z
arimorty/floatingsearchview,3534,https://github.com/arimorty/floatingsearchview.git,2015-11-22T02:38:32Z
spring-cloud/spring-cloud-kubernetes,3532,https://github.com/spring-cloud/spring-cloud-kubernetes.git,2016-12-13T21:36:25Z
M66B/NetGuard,3531,https://github.com/M66B/NetGuard.git,2015-10-24T17:59:20Z
Guardsquare/proguard,3530,https://github.com/Guardsquare/proguard.git,2019-03-27T16:35:35Z
luontola/retrolambda,3527,https://github.com/luontola/retrolambda.git,2013-07-20T07:25:22Z
andremion/Music-Player,3523,https://github.com/andremion/Music-Player.git,2016-05-06T21:55:37Z
rom1v/sndcpy,3518,https://github.com/rom1v/sndcpy.git,2020-06-09T19:36:57Z
lenve/JavaEETest,3515,https://github.com/lenve/JavaEETest.git,2016-12-13T02:13:58Z
eclipse-openj9/openj9,3509,https://github.com/eclipse-openj9/openj9.git,2017-08-25T13:46:07Z
nageoffer/12306,3508,https://github.com/nageoffer/12306.git,2023-05-30T04:08:28Z
lsjwzh/RecyclerViewPager,3506,https://github.com/lsjwzh/RecyclerViewPager.git,2015-01-17T18:30:34Z
Aefyr/SAI,3504,https://github.com/Aefyr/SAI.git,2018-12-14T19:22:27Z
nytimes/Store,3503,https://github.com/nytimes/Store.git,2016-11-29T20:17:11Z
baoyongzhang/SwipeMenuListView,3501,https://github.com/baoyongzhang/SwipeMenuListView.git,2014-08-24T15:40:45Z
codeestX/GeekNews,3500,https://github.com/codeestX/GeekNews.git,2016-08-07T14:56:56Z
apache/incubator-kie-optaplanner,3490,https://github.com/apache/incubator-kie-optaplanner.git,2011-02-15T19:38:23Z
KingJA/LoadSir,3486,https://github.com/KingJA/LoadSir.git,2017-09-02T08:32:15Z
Athou/commafeed,3485,https://github.com/Athou/commafeed.git,2013-03-20T19:32:09Z
getActivity/Toaster,3480,https://github.com/getActivity/Toaster.git,2018-09-16T05:28:57Z
phodal/migration,3477,https://github.com/phodal/migration.git,2020-01-08T02:11:38Z
ittianyu/BottomNavigationViewEx,3474,https://github.com/ittianyu/BottomNavigationViewEx.git,2016-11-12T08:39:38Z
WinterChenS/my-site,3474,https://github.com/WinterChenS/my-site.git,2018-05-03T09:05:37Z
